name,label,summary,description,predict
dotnet-templates-5.0,应用, .NET 5.0 templates," This package contains templates used by the .NET SDK.

.NET is a fast, lightweight and modular platform for creating
cross platform applications that work on Linux, Mac and Windows.

It particularly focuses on creating console applications, web
applications and micro-services.",应用
aspnetcore-targeting-pack-6.0,应用, Targeting Pack for Microsoft.AspNetCore.App 6.0," This package provides a targeting pack for Microsoft.AspNetCore.App 6.0
that allows developers to compile against and target Microsoft.AspNetCore.App 6.0
applications using the .NET SDK.",应用
dotnet-hostfxr-6.0,应用, .NET command line host resolver," The .NET host resolver contains the logic to resolve and select
the right version of the .NET SDK or runtime to use.

.NET is a fast, lightweight and modular platform for creating
cross platform applications that work on Linux, Mac and Windows.

It particularly focuses on creating console applications, web
applications and micro-services.",应用
dotnet-runtime-6.0,应用, NET 6.0 runtime," The .NET runtime contains everything needed to run .NET applications.
It includes a high performance Virtual Machine as well as the framework
libraries used by .NET applications.

.NET is a fast, lightweight and modular platform for creating
cross platform applications that work on Linux, Mac and Windows.

It particularly focuses on creating console applications, web
applications and micro-services.",应用
dotnet-targeting-pack-6.0,应用, Targeting Pack for Microsoft.NETCore.App 6.0," This package provides a targeting pack for Microsoft.NETCore.App 6.0
that allows developers to compile against and target Microsoft.NETCore.App 6.0
applications using the .NET SDK.",应用
netstandard-targeting-pack-2.1,应用, Targeting Pack for NETStandard.Library 2.1," This package provides a targeting pack for NETStandard.Library 2.1
that allows developers to compile against and target NETStandard.Library 2.1
applications using the .NET SDK.",应用
dovecot-mysql,应用, MySQL back end for dovecot, This package provides the MySQL back end for dovecot-auth etc.,应用
dovecot-pgsql,应用, Postgres SQL back end for dovecot, This package provides the Postgres SQL back end for dovecot-auth etc.,应用
dovecot-pigeonhole,应用, Sieve and managesieve plug-in for dovecot, This package provides sieve and managesieve plug-in for dovecot LDA.,应用
doxygen-doxywizard,应用, A GUI for creating and editing configuration files," Doxywizard is a GUI for creating and editing configuration files that
are used by doxygen.",应用
dpa-ext-gnomekeyring,应用, GNOME keyring extension for dde-polkit-agent., DDE Polkit Agent extension to automatically do some thing with GNOME keyring.,应用
dpdk-tools,系统, Tools for setting up Data Plane Development Kit environment, Tools for setting up Data Plane Development Kit environment,系统
dracut,核心, Initramfs generator using udev," dracut contains tools to create bootable initramfses for the Linux
kernel. Unlike previous implementations, dracut hard-codes as little
as possible into the initramfs. dracut contains various modules which
are driven by the event-based udev. Having root on MD, DM, LVM2, LUKS
is supported as well as NFS, iSCSI, NBD, FCoE with the dracut-network
package.",系统
dracut-caps,核心,dracut modules to build a dracut initramfs which drops capabilities ,"This package requires everything which is needed to build an
initramfs with dracut, which drops capabilities. ",核心
dracut-config-rescue,核心,dracut configuration to turn on rescue image generation ,"This package provides the configuration to turn on the rescue initramfs
generation with dracut. ",核心
dracut-live,核心,dracut modules to build a dracut initramfs with live image capabilities ,"This package requires everything which is needed to build an
initramfs with dracut, with live image capabilities, like Live CDs. ",系统
dracut-network,核心, dracut modules to build a dracut initramfs with network support," This package requires everything which is needed to build a generic
all purpose initramfs with network support with dracut.",核心
Dragonfly-supernode,应用, Dragonfly Cluster Manager(Supernode)," Dragonfly Cluster Manager(Supernode) is the P2P server, which is mainly
responsible for scheduling P2P task and making CDN cache.",应用
driverctl,系统, Device driver control utility," driverctl is a tool for manipulating and inspecting the system
device driver choices.

Devices are normally assigned to their sole designated kernel driver
by default. However in some situations it may be desireable to
override that default, for example to try an older driver to
work around a regression in a driver or to try an experimental alternative
driver. Another common use-case is pass-through drivers and driver
stubs to allow userspace to drive the device, such as in case of
virtualization.

driverctl integrates with udev to support overriding
driver selection for both cold- and hotplugged devices from the
moment of discovery, but can also change already assigned drivers,
assuming they are not in use by the system. The driver overrides
created by driverctl are persistent across system reboots
by default.",系统
dropwatch,应用, Kernel dropped packet monitor," dropwatch is an utility to interface to the kernel to monitor for dropped
network packets.",系统
drpm,应用," A library for making, reading and applying deltarpm packages"," The drpm package provides a library for making, reading and applying deltarpms,
compatible with the original deltarpm packages.",应用
dtc,应用, Device Tree Compiler," Devicetree is a data structure for describing hardware. Rather than hard coding
every detail of a device into an operating system, many aspects of the hardware
can be described in a data structure that is passed to the operating system at
boot time. The devicetree is used by OpenFirmware, OpenPOWER Abstraction Layer
(OPAL), Power Architecture Platform Requirements (PAPR) and in the standalone
Flattened Device Tree (FDT) form.",系统
libfdt,应用, Device tree library," libfdt is a library to process Open Firmware style device trees on various
architectures.",应用
dtkcommon,应用, DTK common files, This package contains common configuration files for DTK.,应用
dtkcore,应用, Deepin tool kit core modules, Deepin tool kit core modules.,应用
dtkwidget,应用, Deepin tool kit widget modules, DtkWidget is Deepin graphical user interface for deepin desktop development.,应用
dwarves,应用, Debugging Information Manipulation Tools (pahole & friends)," dwarves is a set of tools that use the debugging information inserted in
ELF binaries by compilers such as GCC, used by well known debuggers such as
GDB, and more recent ones such as systemtap.

Utilities in the dwarves suite include pahole, that can be used to find
alignment holes in structs and classes in languages such as C, C++, but not
limited to these.

It also extracts other information such as CPU cacheline alignment, helping
pack those structures to achieve more cache hits.

These tools can also be used to encode and read the BTF type information format
used with the Linux kernel bpf syscall, using 'pahole -J' and 'pahole -F btf'.

A diff like tool, codiff can be used to compare the effects changes in source
code generate on the resulting binaries.

Another tool is pfunct, that can be used to find all sorts of information about
functions, inlines, decisions made by the compiler about inlining, etc.

One example of pfunct usage is in the fullcircle tool, a shell that drivers
pfunct to generate compileable code out of a .o file and then build it using
gcc, with the same compiler flags, and then use codiff to make sure the
original .o file and the new one generated from debug info produces the same
debug info.

Pahole also can be used to use all this type information to pretty print raw data
according to command line directions.

Headers can have its data format described from debugging info and offsets from
it can be used to further format a number of records.

The btfdiff utility compares the output of pahole from BTF and DWARF to make
sure they produce the same results.",系统
