name,label,summary,description,predict
google-noto-sans-tamil-fonts,其它, Sans Tamil font," Noto fonts aims to remove tofu from web by providing fonts for all
Unicode supported scripts. Its design goal is to achieve visual harmonization
between multiple scripts. Noto family supports almost all scripts available
in Unicode.

Noto Sans font for Tamil.",其它
google-noto-sans-thai-fonts,其它, Sans Thai font," Noto fonts aims to remove tofu from web by providing fonts for all
Unicode supported scripts. Its design goal is to achieve visual harmonization
between multiple scripts. Noto family supports almost all scripts available
in Unicode.

Noto Sans font for Thai.",其它
google-noto-sans-tibetan-fonts,其它, Sans Tibetan font," Noto fonts aims to remove tofu from web by providing fonts for all
Unicode supported scripts. Its design goal is to achieve visual harmonization
between multiple scripts. Noto family supports almost all scripts available
in Unicode.

Noto Sans font for Tibetan.",其它
google-noto-sans-ugaritic-fonts,其它, Sans Ugaritic font," Noto fonts aims to remove tofu from web by providing fonts for all
Unicode supported scripts. Its design goal is to achieve visual harmonization
between multiple scripts. Noto family supports almost all scripts available
in Unicode.

Noto Sans font for Ugaritic.",其它
google-noto-sans-ui-fonts,其它, Sans UI font," Noto fonts aims to remove tofu from web by providing fonts for all
Unicode supported scripts. Its design goal is to achieve visual harmonization
between multiple scripts. Noto family supports almost all scripts available
in Unicode.

Noto Sans font for UI.",其它
google-noto-serif-armenian-fonts,其它, Serif Armenian font," Noto fonts aims to remove tofu from web by providing fonts for all
Unicode supported scripts. Its design goal is to achieve visual harmonization
between multiple scripts. Noto family supports almost all scripts available
in Unicode.

Noto Serif font for Armenian.",其它
google-noto-serif-devanagari-fonts,其它, Serif Devanagari font," Noto fonts aims to remove tofu from web by providing fonts for all
Unicode supported scripts. Its design goal is to achieve visual harmonization
between multiple scripts. Noto family supports almost all scripts available
in Unicode.

Noto Serif font for Devanagari.",其它
google-noto-serif-gujarati-fonts,其它, Serif Gujarati font," Noto fonts aims to remove tofu from web by providing fonts for all
Unicode supported scripts. Its design goal is to achieve visual harmonization
between multiple scripts. Noto family supports almost all scripts available
in Unicode.

Noto Serif font for Gujarati.",其它
google-noto-serif-tamil-fonts,其它, Serif Tamil font," Noto fonts aims to remove tofu from web by providing fonts for all
Unicode supported scripts. Its design goal is to achieve visual harmonization
between multiple scripts. Noto family supports almost all scripts available
in Unicode.

Noto Serif font for Tamil.",其它
google-noto-serif-telugu-fonts,其它, Serif Telugu font," Noto fonts aims to remove tofu from web by providing fonts for all
Unicode supported scripts. Its design goal is to achieve visual harmonization
between multiple scripts. Noto family supports almost all scripts available
in Unicode.

Noto Serif font for Telugu.",其它
go-srpm-macros,系统, RPM macros for building Golang packages for various architectures," The package provides macros for building projects in Go
on various architectures.",系统
gpac-static,应用, Development libraries and files for gpac, Static library for gpac.,系统
qgpgme,系统, Qt API bindings/wrapper for GPGME, Qt API bindings/wrapper for GPGME.,应用
gpm,应用, A mouse server for the Linux console," Gpm provides mouse support to text-based Linux applications like the
Emacs editor and the Midnight Commander file management system.  Gpm
also provides console cut-and-paste operations using the mouse and
includes a program to allow pop-up menus to appear at the click of a
mouse button.",应用
grafana,应用, Metrics dashboard and graph editor," Grafana is an open source, feature rich metrics dashboard and graph editor for
Graphite, InfluxDB & OpenTSDB.",应用
grafana-pcp,应用, Performance Co-Pilot Grafana Plugin," This Grafana plugin for Performance Co-Pilot includes datasources for
scalable time series from pmseries(1) and Redis, live PCP metrics and
bpftrace scripts from pmdabpftrace(1), as well as several dashboards.",系统
greenboot-default-health-checks,系统, Series of optional and curated health checks, Series of optional and curated health checks.,系统
grilo,应用, Content discovery framework," Grilo is a framework that provides access to different sources of
multimedia content, using a pluggable system.
This package contains the core library and elements.",应用
groff-base,核心, Parts of the groff formatting system required to display manual pages," The groff-base package contains only necessary parts of groff formatting
system which are required to display manual pages, and the groff's default
display device (PostScript).",应用
grub2-common,核心, grub2 common layout," This package provides some directories which are required by various grub2
subpackages.",应用
grub2-efi-aa64-modules,核心,Modules used to build custom grub.efi images ,"
The GRand Unified Bootloader (GRUB) is a highly configurable and
customizable bootloader with modular architecture.  It supports a rich
variety of kernel formats, file systems, computer architectures and
hardware devices.

This subpackage provides support for rebuilding your own grub.efi. ",核心
grub2-efi-ia32-modules,核心,Modules used to build custom grub.efi images ,"
The GRand Unified Bootloader (GRUB) is a highly configurable and
customizable bootloader with modular architecture.  It supports a rich
variety of kernel formats, file systems, computer architectures and
hardware devices.

This subpackage provides support for rebuilding your own grub.efi. ",核心
