name,label,summary,description,predict
kf5-kcmutils,应用, KDE Frameworks 5 Tier 3 addon with extra API to write KConfigModules," KCMUtils provides various classes to work with KCModules. KCModules can be
created with the KConfigWidgets framework.",应用
kf5-kcodecs,应用, KDE Frameworks 5 Tier 1 addon with string manipulation methods, KDE Frameworks 5 Tier 1 addon with string manipulation methods.,应用
kf5-kcompletion,应用, KDE Frameworks 5 Tier 2 addon with auto completion widgets and classes," KCompletion provides widgets with advanced completion support as well as a
lower-level completion class which can be used with your own widgets.",应用
kf5-kconfigwidgets,应用, KDE Frameworks 5 Tier 3 addon for creating configuration dialogs," KConfigWidgets provides easy-to-use classes to create configuration dialogs, as
well as a set of widgets which uses KConfig to store their settings.",应用
kf5-kcoreaddons,应用, KDE Frameworks 5 Tier 1 addon with various classes on top of QtCore," KCoreAddons provides classes built on top of QtCore to perform various tasks
such as manipulating mime types, autosaving files, creating backup files,
generating random sequences, performing text manipulations such as macro
replacement, accessing user information and many more.",应用
kf5-kded,应用, KDE Frameworks 5 Tier 3 addon with extensible daemon for system-level services," KDED stands for KDE Daemon which isn't very descriptive. KDED runs
in the background and performs a number of small tasks. Some of these
tasks are built in, others are started on demand.

Custom KDED modules can be provided by 3rd party frameworks and
applications.",应用
kf5-kdelibs4support,应用, KDE Frameworks 5 Tier 4 module with porting aid from KDELibs 4," This framework provides code and utilities to ease the transition from kdelibs 4
to KDE Frameworks 5. This includes CMake macros and C++ classes whose
functionality has been replaced by code in CMake, Qt and other frameworks.",应用
kf5-kdesignerplugin,应用, KDE Frameworks 5 Tier 3 integration module for Qt Designer," This framework provides plugins for Qt Designer that allow it to display
the widgets provided by various KDE frameworks, as well as a utility
(kgendesignerplugin) that can be used to generate other such plugins
from ini-style description files.",应用
kf5-kdoctools,应用, KDE Frameworks 5 Tier 2 addon for generating documentation, Provides tools to generate documentation in various format from DocBook files.,应用
kf5-kglobalaccel-libs,应用, Runtime libraries for kf5-kglobalaccel, Runtime libraries for kf5-kglobalaccel.,应用
kf5-kiconthemes,应用, KDE Frameworks 5 Tier 3 integration module with icon themes, KDE Frameworks 5 Tier 3 integration module with icon themes,应用
kf5-kio,应用, KDE Frameworks 5 Tier 3 solution for filesystem abstraction, KDE Frameworks 5 Tier 3 solution for filesystem abstraction,应用
kf5-kio-core-libs,应用, Runtime libraries for KIO Core, Runtime libraries for KIO Core.,应用
kf5-kio-gui,应用, Gui components for the KIO Framework, Gui components for the KIO Framework.,应用
kf5-kio-widgets-libs,应用, Runtime libraries for KIO Widgets library, Runtime libraries for KIO Widgets library.,应用
kf5-kirigami2,应用, QtQuick plugins to build user interfaces based on the KDE UX guidelines, QtQuick plugins to build user interfaces based on the KDE UX guidelines.,应用
kf5-kitemviews,应用, KDE Frameworks 5 Tier 1 addon with item views, KDE Frameworks 5 Tier 1 addon with item views.,应用
kf5-kjobwidgets,应用, KDE Frameworks 5 Tier 2 addon for KJobs, KDE Frameworks 5 Tier 2 addon for KJobs,应用
kf5-knotifications,应用, KDE Frameworks 5 Tier 2 solution with abstraction for system notifications," KDE Frameworks 5 Tier 3 solution with abstraction for system
notifications.",应用
kf5-kpackage,应用, KDE Frameworks 5 Tier 2 library to load and install packages as plugins," KDE Frameworks 5 Tier 2 library to load and install non-binary packages as
if they were plugins.",应用
kf5-kpty,应用, KDE Frameworks 5 Tier 2 module providing Pty abstraction, KDE Frameworks 5 tier 2 module providing Pty abstraction.,应用
kf5-ktextwidgets,应用, KDE Frameworks 5 Tier 3 addon with advanced text editing widgets, KDE Frameworks 5 Tier 3 addon with advanced text edting widgets.,应用
kf5-kwallet,应用, KDE Frameworks 5 Tier 3 solution for password management, KWallet is a secure and unified container for user passwords.,应用
kf5-solid,应用, KDE Frameworks 5 Tier 1 integration module that provides hardware information," Solid provides the following features for application developers:
 - Hardware Discovery
 - Power Management
 - Network Management",应用
kf5-sonnet-ui,应用, GUI part of the Sonnet framework, GUI part of the Sonnet framework provides widgets with spell checking support.,应用
kf5-syntax-highlighting,应用, KDE Frameworks 5 Syntax highlighting engine for Kate syntax definitions, KDE Frameworks 5 Syntax highlighting engine for Kate syntax definitions.,应用
khmeros-base-fonts,其它, Base KhmerOS font," 
The Khmer OS fonts include Khmer and Latin alphabets, and they have equivalent
sizes for Khmer and English alphabets, so that when texts mix both it is not
necessary to have different point sizes for the text in each language.

They were created by Danh Hong of the Cambodian Open Institute.

Base KhmerOS fonts.",其它
khmeros-bokor-fonts,其它, Bokor font," 
The Khmer OS fonts include Khmer and Latin alphabets, and they have equivalent
sizes for Khmer and English alphabets, so that when texts mix both it is not
necessary to have different point sizes for the text in each language.

They were created by Danh Hong of the Cambodian Open Institute.

Bokor font.",其它
khmeros-handwritten-fonts,其它, Freehand and fasthand fonts," 
The Khmer OS fonts include Khmer and Latin alphabets, and they have equivalent
sizes for Khmer and English alphabets, so that when texts mix both it is not
necessary to have different point sizes for the text in each language.

They were created by Danh Hong of the Cambodian Open Institute.

Freehand and fasthand - handwritten fonts.",其它
khmeros-metal-chrieng-fonts,其它, Metal Chrieng font," 
The Khmer OS fonts include Khmer and Latin alphabets, and they have equivalent
sizes for Khmer and English alphabets, so that when texts mix both it is not
necessary to have different point sizes for the text in each language.

They were created by Danh Hong of the Cambodian Open Institute.

Metal Chrieng font.",其它
khmeros-muol-fonts,其它," Muol fonts - normal, light and Pali"," 
The Khmer OS fonts include Khmer and Latin alphabets, and they have equivalent
sizes for Khmer and English alphabets, so that when texts mix both it is not
necessary to have different point sizes for the text in each language.

They were created by Danh Hong of the Cambodian Open Institute.

Muol fonts - normal, light and Pali.",其它
khmeros-siemreap-fonts,其它, Siemreap font," 
The Khmer OS fonts include Khmer and Latin alphabets, and they have equivalent
sizes for Khmer and English alphabets, so that when texts mix both it is not
necessary to have different point sizes for the text in each language.

They were created by Danh Hong of the Cambodian Open Institute.

Siemreap font.",其它
kmod-kvdo,核心,Kernel Modules for Virtual Data Optimizer ,"Virtual Data Optimizer (VDO) is a device mapper target that delivers
block-level deduplication, compression, and thin provisioning.

This package provides the kernel modules for VDO. ",系统
kpatch-dnf,核心,kpatch-patch manager plugin for DNF ,"kpatch-dnf is a DNF plugin that manages subscription to kpatch-patch updates.
When enabled, kernel packages are automatically subscribed to corresponding
kpatch-patch packages updates. ",系统
krb5-libs,系统, The non-admin shared libraries used by Kerberos 5," Kerberos is a network authentication system. The krb5-libs package
contains the shared libraries needed by Kerberos 5. If you are using
Kerberos, you need to install this package.",系统
krb5-server,系统, The KDC and related programs for Kerberos 5," Kerberos is a network authentication system. The krb5-server package
contains the programs that must be installed on a Kerberos 5 key
distribution center (KDC).  If you are installing a Kerberos 5 KDC,
you need to install this package (in other words, most people should
NOT install this package).",系统
