name,label,summary,description,predict
gcc-toolset-9-systemtap-runtime,系统, Programmable system-wide instrumentation system - runtime," SystemTap runtime contains the components needed to execute
a systemtap script that was already compiled into a module
using a local or remote systemtap-devel installation.",系统
gcc-toolset-9-systemtap-server,系统, Instrumentation System Server," This is the remote script compilation server component of systemtap.
It announces itself to nearby clients with avahi (if available), and
compiles systemtap scripts to kernel objects on their demand.",系统
gdk-pixbuf2-xlib,应用, Additional library for using gdk-pixbuf with bare xlib," This package contains the old libgdk-pixbuf-xlib library that is needed by some
programs to load GdkPixbuf using bare XLib calls.",应用
gedit-plugin-codecomment,应用, gedit codecomment plugin, The gedit codecomment plugin.,应用
gedit-plugin-colorpicker,应用, gedit colorpicker plugin, The gedit colorpicker plugin.,应用
gedit-plugin-commander,应用, gedit commander plugin, The gedit commander plugin.,应用
gedit-plugin-multiedit,应用, gedit multiedit plugin, The gedit multiedit plugin.,应用
gedit-plugin-smartspaces,应用, gedit smartspaces plugin, The gedit smartspaces plugin.,应用
gedit-plugin-textsize,应用, gedit textsize plugin, The gedit textsize plugin.,应用
gedit-plugin-wordcompletion,应用, gedit wordcompletion plugin, The gedit wordcompletion plugin.,应用
geoclue2,应用, Geolocation service," Geoclue is a D-Bus service that provides location information. The primary goal
of the Geoclue project is to make creating location-aware applications as
simple as possible, while the secondary goal is to ensure that no application
can access location information without explicit permission from user.",应用
geoclue2-demos,应用, Demo applications for geoclue2, The geoclue2-demos package contains demo applications that use geoclue2.,应用
geolite2-city,应用, Free IP geolocation city database," GeoLite2 databases are free IP geolocation databases comparable to, but less
accurate than, MaxMind's GeoIP2 databases.  This product includes GeoLite2 data
created by MaxMind, available from http://www.maxmind.com.",应用
geronimo-annotation-javadoc,应用, Javadoc for geronimo-annotation, This package contains the API documentation for geronimo-annotation.,应用
gettext-libs,核心, Libraries for gettext, This package contains libraries used internationalization support.,应用
ghostscript,应用, Interpreter for PostScript language & PDF," This package provides useful conversion utilities based on Ghostscript software,
for converting PS, PDF and other document formats between each other.

Ghostscript is a suite of software providing an interpreter for Adobe Systems'
PostScript (PS) and Portable Document Format (PDF) page description languages.
Its primary purpose includes displaying (rasterization & rendering) and printing
of document pages, as well as conversions between different document formats.",应用
ghostscript-tools-printing,应用, Ghostscript's printing utilities," This package provides utilities for formatting and printing text files using
either Ghostscript, or BubbleJet, DeskJet, DeskJet 500, and LaserJet printers.

It also provides the utility 'pphs', which is useful for printing of Primary
Hint Stream of a linearized PDF file.",应用
giflib,应用, A library and utilities for processing GIFs, giflib is a library for reading and writing gif images.,应用
gitweb,应用, Simple web interface to git repositories, Simple web interface to git repositories.,系统
glade-libs,应用, Widget library for Glade UI designer," The glade-libs package consists of the widgets that compose the Glade GUI as
a separate library to ease the integration of Glade into other applications.",应用
glassfish-annotation-api,应用, Common Annotations API Specification (JSR 250), Common Annotations APIs for the Java Platform (JSR 250).,应用
glassfish-el,应用, J2EE Expression Language Implementation," This project provides an implementation of the Expression Language (EL).
The main goals are:
 * Improves current implementation: bug fixes and performance improvements
 * Provides API for use by other tools, such as Netbeans",应用
glassfish-el-javadoc,应用, Javadoc for glassfish-el, This package contains javadoc for glassfish-el.,应用
glassfish-fastinfoset,应用, Fast Infoset," Fast Infoset specifies a standardized binary encoding for the XML Information
Set. An XML infoset (such as a DOM tree, StAX events or SAX events in
programmatic representations) may be serialized to an XML 1.x document or, as
specified by the Fast Infoset standard, may be serialized to a fast infoset
document.  Fast infoset documents are generally smaller in size and faster to
parse and serialize than equivalent XML documents.",应用
glassfish-jaxb-core,应用, JAXB Core," JAXB Core module. Contains sources required by XJC, JXC and Runtime
modules.",应用
glassfish-jaxb-txw2,应用, TXW2 Runtime, TXW is a library that allows you to write XML documents.,应用
glassfish-jsp,应用, Glassfish J2EE JSP API implementation," This project provides a container independent implementation of JSP
specification 2.3.",应用
glassfish-jsp-api-javadoc,应用, API documentation for glassfish-jsp-api, API documentation for glassfish-jsp-api.,应用
glib2,系统, A library of handy utility functions," GLib is the low-level core library that forms the basis for projects
such as GTK+ and GNOME. It provides data structure handling for C,
portability wrappers, and interfaces for such runtime functionality
as an event loop, threads, dynamic loading, and an object system.",系统
glib2-fam,系统,FAM monitoring module for GIO ,The glib2-fam package contains the FAM (File Alteration Monitor) module for GIO. ,系统
glib2-static,系统, glib static, The glib2-static subpackage contains static libraries for glib2.,应用
glibc-gconv-extra,核心, All iconv converter modules for glibc., This package contains all iconv converter modules built in glibc.,应用
glibc-headers,核心,Header files for development using standard C libraries. ,"The glibc-headers package contains the header files necessary
for developing programs which use the standard C libraries (which are
used by nearly all programs).  If you are developing programs which
will use the standard C libraries, your system needs to have these
standard header files available in order to create the
executables.

Install glibc-headers if you are going to develop programs which will
use the standard C libraries. ",应用
