name,label,predict,summary,description
java-1.8.0-openjdk-fastdebug,库,服务, OpenJDK 8 Runtime Environment optimised with full debugging on," The OpenJDK 8 runtime environment.
This package is optimised with full debugging. Install only as needed and remove ASAP."
java-11-alibaba-dragonwell-fastdebug,库,服务, Alibaba Dragonwell11 Runtime Environment fastdebug, Alibaba Dragonwell11 Runtime Environment fastdebug
java-11-alibaba-dragonwell-jmods,工具,库, Alibaba Dragonwell11 jmods, Alibaba Dragonwell11 jmods
java-11-alibaba-dragonwell-jmods-slowdebug,工具,库, Alibaba Dragonwell11 Runtime Environment jmods slowdebug, Alibaba Dragonwell11 Runtime Environment jmods slowdebug
java-11-alibaba-dragonwell-src,工具,库, Alibaba Dragonwell11 src, Alibaba Dragonwell11 src
java-11-alibaba-dragonwell-src-slowdebug,工具,库, Alibaba Dragonwell11 Runtime Environment src slowdebug, Alibaba Dragonwell11 Runtime Environment src slowdebug
java-11-openjdk-headless,库,服务, OpenJDK 11 Headless Runtime Environment, The OpenJDK 11 runtime environment without audio and video support.
java-17-openjdk-devel-fastdebug,库,工具, OpenJDK 17 Development Environment optimised with full debugging on," The OpenJDK 17 development tools              .
This package is optimised with full debugging. Install only as needed and remove ASAP."
java-17-openjdk-fastdebug,库,服务, OpenJDK 17 Runtime Environment optimised with full debugging on," The OpenJDK 17 runtime environment.
This package is optimised with full debugging. Install only as needed and remove ASAP."
java-17-openjdk-jmods-fastdebug,库,工具, JMods for OpenJDK 17 optimised with full debugging on," The JMods for OpenJDK 17.
This package is optimised with full debugging. Install only as needed and remove ASAP."
javacc,工具,库, A parser/scanner generator for java," Java Compiler Compiler (JavaCC) is the most popular parser generator for use
with Java applications. A parser generator is a tool that reads a grammar
specification and converts it to a Java program that can recognize matches to
the grammar. In addition to the parser generator itself, JavaCC provides other
standard capabilities related to parser generation such as tree building (via
a tool called JJTree included with JavaCC), actions, debugging, etc."
javacc-manual,库,工具, Manual for javacc, Manual for javacc.
jmc,库,工具, JDK Mission Control is a profiling and diagnostics tool," JDK Mission Control is a powerful profiler for HotSpot JVMs and has an
advanced set of tools that enables efficient and detailed analysis of the
extensive data collected by JDK Flight Recorder. The tool chain enables
developers and administrators to collect and analyze data from Java
applications running locally or deployed in production environments."
jmc-core,库,工具, Core API for JDK Mission Control," JDK Mission Control is an advanced set of tools that enables efficient and
detailed analysis of the extensive data collected by Flight Recorder. The
tool chain enables developers and administrators to collect and analyze data
from Java applications running locally or deployed in production environments."
jq,工具,库, Command-line JSON processor," lightweight and flexible command-line JSON processor

 jq is like sed for JSON data _ you can use it to slice
 and filter and map and transform structured data with
 the same ease that sed, awk, grep and friends let you
 play with text.

 It is written in portable C, and it has zero runtime
 dependencies.

 jq can mangle the data format that you have into the
 one that you want with very little effort, and the
 program to do so is often shorter and simpler than
 you'd expect."
js-d3-flame-graph,库,服务, A D3.js plugin that produces flame graphs, A D3.js plugin that produces flame graphs from hierarchical data.
kbd-legacy,库,其它, Legacy data for kbd package," The kbd-legacy package contains original keymaps for kbd package.
Please note that kbd-legacy is not helpful without kbd."
kbd-misc,库,其它, Data for kbd package," The kbd-misc package contains data for kbd package - console fonts,
keymaps etc. Please note that kbd-misc is not helpful without kbd."
kde-settings-pulseaudio,工具,服务, Enable pulseaudio support in KDE, Enable pulseaudio support in KDE.
kdump-anaconda-addon,工具,服务, Kdump configuration anaconda addon, Kdump anaconda addon
keentune-bench,工具,服务, Benchmark script running models for KeenTune, Benchmark script running models for KeenTune
keentune-brain,库,服务, Auto-Tunning algorithm module of KeenTune, Auto-Tunning algorithm module of KeenTune
keentune-ui,工具,其它, KeenTune web UI, KeenTune UI rpm package
kernel-core,服务,工具, The Linux kernel," The kernel package contains the Linux kernel (vmlinuz), the core of any
Linux operating system.  The kernel handles the basic functions
of the operating system: memory allocation, process allocation, device
input and output, etc."
kernel-debug-core,其它,服务, The Linux kernel compiled with extra debugging enabled," The kernel package contains the Linux kernel (vmlinuz), the core of any
Linux operating system.  The kernel handles the basic functions
of the operating system:  memory allocation, process allocation, device
input and output, etc.

This variant of the kernel has numerous debugging options enabled.
It should only be installed when trying to gather additional information
on kernel bugs, as some of these options impact performance noticably."
keyutils,工具,库, Linux Key Management Utilities," Utilities to control the kernel key management facility and to provide
a mechanism by which the kernel call back to user space to get a key
instantiated."
kf5-filesystem,工具,库, Filesystem for KDE Frameworks 5, Filesystem for KDE Frameworks 5.
kf5-frameworkintegration,工具,库, KDE Frameworks 5 Tier 4 workspace and cross-framework integration plugins," Framework Integration is a set of plugins responsible for better integration of
Qt applications when running on a KDE Plasma workspace.

Applications do not need to link to this directly."
kf5-kauth,工具,库, KDE Frameworks 5 Tier 2 integration module to perform actions as privileged user, KAuth is a framework to let applications perform actions as a privileged user.
kf5-kcmutils,工具,库, KDE Frameworks 5 Tier 3 addon with extra API to write KConfigModules," KCMUtils provides various classes to work with KCModules. KCModules can be
created with the KConfigWidgets framework."
kf5-kcodecs,工具,库, KDE Frameworks 5 Tier 1 addon with string manipulation methods, KDE Frameworks 5 Tier 1 addon with string manipulation methods.
kf5-kconfig,工具,库, KDE Frameworks 5 Tier 1 addon with advanced configuration system," KDE Frameworks 5 Tier 1 addon with advanced configuration system made of two
parts: KConfigCore and KConfigGui."
kf5-kconfig-gui,工具,库, GUI part of KConfig framework," KConfigGui provides a way to hook widgets to the configuration so that they are
automatically initialized from the configuration and automatically propagate
their changes to their respective configuration files."
