,name,label,text,y,y_predict
6195,texlive-luaotfload,工具,"The package adopts the TrueType/OpenType Font loader codeprovided in ConTeXt, and adapts it to use in Plain TeX andLaTeX. It works under LuaLaTeX only.OpenType 'loader' for Plain TeX and LaTeX",1,1
5797,stratisd-dracut,服务,This package contains dracut modules to be used with stratisdto enable using Stratis filesystems as the root filesystem fora Linux install.Dracut modules for use with stratisd,2,2
642,dde-server-industry-config,服务,DDE desktop-server industry version special configuration file.DDE desktop-server industry version special configuration file.,2,2
2785,libisofs,库,"Libisofs is a library to create an ISO-9660 filesystem and supportsextensions like RockRidge or Joliet. It is also a full featuredISO-9660 editor, allowing you to modify an ISO image or multisessiondisc, including file addition or removal, change of file names andattributes etc. It supports the extension AAIP which allows to storeACLs and xattr in ISO-9660 filesystems as well. As it is linked withzlib, it supports zisofs compression, too.Library to create ISO 9660 disk images",0,0
6632,xkeyboard-config,库,"This package contains configuration data used by the X Keyboard Extension (XKB),which allows selection of keyboard layouts when using a graphical interface.X Keyboard Extension configuration data",0,1
622,dde-calendar,服务,Calendar is a smart daily planner to schedule all things in life.Calendar is a smart daily planner to schedule all things in life,2,2
694,libdmmp,库,device-mapper-multipath C API libraryThis package contains the shared library for the device-mapper-multipathC API library.,0,0
5180,python2-psycopg2,库,Psycopg is the most popular PostgreSQL adapter for the Pythonprogramming language. At its core it fully implements the Python DBAPI 2.0 specifications. Several extensions allow access to many of thefeatures offered by PostgreSQL.A PostgreSQL database adapter for Python 2,0,0
6535,vim-common,工具,"VIM (VIsual editor iMproved) is an updated and improved version of thevi editor.  Vi was the first real screen-based editor for UNIX, and isstill very popular.  VIM improves on vi by adding new features:multiple windows, multi-level undo, block highlighting and more.  Thevim-common package contains files which every VIM binary will need inorder to run.If you are installing vim-enhanced or vim-X11, you'll also needto install the vim-common package.The common files needed by any version of the VIM editor",1,1
1700,guile,库,"GUILE (GNU's Ubiquitous Intelligent Language for Extension) is a libraryimplementation of the Scheme programming language, written in C.  GUILEprovides a machine-independent execution platform that can be linked inas a library during the building of extensible programs.Install the guile package if you'd like to add extensibility to programsthat you are developing.A GNU implementation of Scheme for application extensibility",0,0
3811,mythes-ca,库,Catalan thesaurus.Catalan thesaurus,0,0
991,fence-agents-kubevirt,服务,Fence agent for KubeVirt platform.Fence agent for KubeVirt platform,2,2
2307,jsr-305-javadoc,库,This package contains the API documentation for jsr-305.Javadoc documentation for jsr-305,0,0
5897,tesseract-langpack-deu,工具,This package contains the fast integer version of the German languagetrained models for the Tesseract Open Source OCR Engine.German language data for tesseract-tessdata,1,1
3051,libreoffice-langpack-si,库,Provides additional Sinhalese translations and resources for LibreOffice.Sinhalese language pack for LibreOffice,0,0
3549,maven-plugin-tools-java,工具,Descriptor extractor for plugins written in Java.Maven Plugin Tool for Java,1,0
5776,sssd-kcm,服务,An implementation of a Kerberos KCM serverAn implementation of a Kerberos KCM server. Use this package if you want touse the KCM: Kerberos credentials cache.,2,2
4755,php-pgsql,库,"The php-pgsql package add PostgreSQL database support to PHP.PostgreSQL is an object-relational database managementsystem that supports almost all SQL constructs. PHP is anHTML-embedded scripting language. If you need back-end support forPostgreSQL, you should install this package in addition to the mainphp package.A PostgreSQL database module for PHP",0,0
1207,gcc-toolset-9-runtime,工具,Package shipping essential scripts to work with gcc-toolset-9 Software Collection.Package that handles gcc-toolset-9 Software Collection.,1,1
2386,kf5-kauth,工具,KAuth is a framework to let applications perform actions as a privileged user.KDE Frameworks 5 Tier 2 integration module to perform actions as privileged user,1,1
434,cifs-utils,工具,Utilities for mounting and managing CIFS mountsThe SMB/CIFS protocol is a standard file sharing protocol widely deployedon Microsoft Windows machines. This package contains tools for mountingshares on Linux using the SMB/CIFS protocol. The tools in this packagework in conjunction with support in the kernel to allow one to mount aSMB/CIFS share onto a client and use it as if it were a standard Linuxfile system.,1,2
589,cyrus-sasl-gssapi,库,The cyrus-sasl-gssapi package contains the Cyrus SASL plugins whichsupport GSSAPI authentication. GSSAPI is commonly used for Kerberosauthentication.GSSAPI authentication support for Cyrus SASL,0,2
2415,kf5-kio-core-libs,工具,Runtime libraries for KIO Core.Runtime libraries for KIO Core,1,0
5231,python3-rpm-macros,库,RPM macros for building Python 3 packages.RPM macros for building Python 3 packages,0,0
4952,procps-ng-i18n,工具,Internationalization pack for procps-ngInternationalization pack for procps-ng,1,2
6120,texlive-euenc,工具,"Font encoding definitions for unicode fonts loaded by LaTeX inXeTeX or LuaTeX. The package provides two encodings: -- EU1,designed for use with XeTeX, which the fontspec uses forunicode fonts which require no macro-level processing foraccents, and -- EU2, which provides the same facilities for usewith LuaTeX. Neither encoding places any restriction on theglyphs provided by a font; use of EU2 causes the packageeuxunicode to be loaded (the package is part of thisdistribution). The package includes font definition files foruse with the Latin Modern OpenType fonts.Unicode font encoding definitions for XeTeX",1,3
1152,gcc-toolset-10-elfutils,工具,"Elfutils is a collection of utilities, including stack (to showbacktraces), nm (for listing symbols from object files), size(for listing the section sizes of an object or archive file),strip (for discarding symbols), readelf (to see the raw ELF filestructures), elflint (to check for well-formed ELF files) andelfcompress (to compress or decompress ELF sections).A collection of utilities and DSOs to handle ELF files and DWARF data",1,1
2832,libmusicbrainz5,库,"The MusicBrainz client library allows applications to make metadatalookup to a MusicBrainz server, generate signatures from WAV data andcreate CD Index Disk ids from audio CD roms.Library for accessing MusicBrainz servers",0,0
2368,kernel-tools-libs,其它,This package contains the libraries built from the tools/ directoryfrom the kernel source.Libraries for the kernel-tools,3,1
6018,tesseract-script-japanese_vert,工具,This package contains the fast integer version of the Japanese (Vertical) scripttrained models for the Tesseract Open Source OCR Engine.Japanese (Vertical) script data for tesseract-tessdata,1,1
5085,python3-evdev,库,"This package provides python bindings to the generic input event interface inLinux. The evdev interface serves the purpose of passing events generated inthe kernel directly to userspace through character devices that are typicallylocated in /dev/input/.This package also comes with bindings to uinput, the userspace input subsystem.Uinput allows userspace programs to create and handle input devices that caninject events directly into the input subsystem.In other words, python-evdev allows you to read and write input events on Linux.An event can be a key or button press, a mouse movement or a tap on atouchscreen.Python bindings for the Linux input handling subsystem",0,0
4334,perl-File-Find,库,These are functions for searching through directory trees doing work on eachfile found similar to the Unix find command.Traverse a directory tree,0,0
