,name,label,text,y,y_predict
3075,libreoffice-sdk,应用,The LibreOffice SDK is an add-on for the LibreOffice office suite. It providesthe necessary tools for programming using the LibreOffice APIs and for creatingextensions (UNO components) for LibreOffice.  To set the build environment forbuilding against the sdk use /usr/lib64/libreoffice/sdk/setsdkenv_unix.sh.Software Development Kit for LibreOffice,2,2
4143,pandoc,应用,"Pandoc is a Haskell library for converting from one markup format to another,and a command-line tool that uses this library. It can read several dialects ofMarkdown and (subsets of) HTML, reStructuredText, LaTeX, DocBook, JATS,MediaWiki markup, TWiki markup, TikiWiki markup, Creole 1.0, Haddock markup,OPML, Emacs Org-Mode, Emacs Muse, txt2tags, Vimwiki, Word Docx, ODT, andTextile, and it can write Markdown, reStructuredText, XHTML, HTML 5, LaTeX,ConTeXt, DocBook, JATS, OPML, TEI, OpenDocument, ODT, Word docx, RTF,MediaWiki, DokuWiki, ZimWiki, Textile, groff man, groff ms, plain text, EmacsOrg-Mode, AsciiDoc, Haddock markup, EPUB (v2 and v3), FictionBook2, InDesignICML, Muse, LaTeX beamer slides, PowerPoint, and several kinds ofHTML/JavaScript slide shows (S5, Slidy, Slideous, DZSlides, reveal.js).In contrast to most existing tools for converting Markdown to HTML, pandoc hasa modular design: it consists of a set of readers, which parse text in a givenformat and produce a native representation of the document, and a set ofwriters, which convert this native representation into a target format.Thus, adding an input or output format requires only adding a reader or writer.For pdf output please also install pandoc-pdf.Conversion between markup formats",2,1
3897,network-manager-applet,系统,This package contains a network control and status notification area appletfor use with NetworkManager.A network control and status applet for NetworkManager,1,1
4451,perl-DBD-MySQL,系统,DBD::mysql is the Perl5 Database Interface driver for the MySQL database. Inother words: DBD::mysql is an interface between the Perl programming languageand the MySQL programming API that comes with the MySQL relational databasemanagement system.A MySQL interface for Perl,1,1
969,fence-agents-cisco-mds,应用,Fence agent for Cisco MDS 9000 series devices that are accessedvia the SNMP protocol.Fence agent for Cisco MDS 9000 series,2,1
3168,network-scripts-team,应用,libteam legacy network service supportThis provides the ifup and ifdown scripts for libteam use with the legacynetwork service.,2,1
375,brltty-espeak-ng,应用,This package provides the eSpeak-NG driver for BRLTTY.eSpeak-NG driver for BRLTTY,2,2
3016,libreoffice-langpack-et,应用,Provides additional Estonian translations and resources for LibreOffice.Estonian language pack for LibreOffice,2,2
3617,mecab-ipadic,应用,MeCab IPA is a dictionary for MeCab using CRF estimationbased on IPA corpus.This dictionary is for UTF-8 use.IPA dictionary for MeCab,2,2
678,libqtermwidget5-data,应用,"Terminal emulator widget for Qt 5 (shared libraries)QTermWidget is a Unicode-enabled, embeddable Qt widget that can be used asbuilt-in console or terminal emulation widget.Terminal emulator widget for Qt 5",2,2
914,expat,系统,"An XML parser libraryThis is expat, the C library for parsing XML, written by James Clark. Expatis a stream oriented XML parser. This means that you register handlers withthe parser prior to starting the parse. These handlers are called when theparser discovers the associated structures in the document being parsed. Astart tag is an example of the kind of structures for which you mayregister handlers.",1,1
6624,xdp-tools,应用,Utilities and example programs for use with XDPUtilities and example programs for use with XDP,2,1
5320,libqhull,应用,#NAME?#NAME?,2,2
5918,tesseract-langpack-guj,应用,This package contains the fast integer version of the Gujarati languagetrained models for the Tesseract Open Source OCR Engine.Gujarati language data for tesseract-tessdata,2,2
2733,libgudev,系统,"This library makes it much simpler to use libudev from programsalready using GObject. It also makes it possible to easily use libudevfrom other programming languages, such as Javascript, because ofGObject introspection support.GObject-based wrapper library for libudev",1,1
2050,inkscape,应用,"Inkscape is a vector graphics editor, with capabilities similar toIllustrator, CorelDraw, or Xara X, using the W3C standard Scalable VectorGraphics (SVG) file format.  It is therefore a very useful tool for webdesigners and as an interchange format for desktop publishing.Inkscape supports many advanced SVG features (markers, clones, alphablending, etc.) and great care is taken in designing a streamlinedinterface. It is very easy to edit nodes, perform complex path operations,trace bitmaps and much more.Vector-based drawing program using SVG",2,2
5591,sanlock-lib,系统,"The sanlock-lib package contains the runtime libraries for sanlock,a shared storage lock manager.Hosts connected to a common SAN can use this to synchronize theiraccess to the shared disks.A shared storage lock manager library",1,1
2025,icedtea-web,应用,The IcedTea-Web project provides a an implementation of Java Web Start(originally based on the Netx project) and a settings tool tomanage deployment settings for the aforementioned plugin and Web Startimplementations.Additional Java components for OpenJDK - Java browser plug-in and Web Start implementation,2,2
4196,pcp-pmda-dm,系统,This package contains the PCP Performance Metrics Domain Agent (PMDA) forcollecting metrics about the Device Mapper Cache and Thin Client.Performance Co-Pilot (PCP) metrics for the Device Mapper Cache and Thin Client,1,1
770,dotnet-templates-3.1,应用,"This package contains templates used by the .NET Core SDK.ASP.NET Core is a fast, lightweight and modular platform for creatingcross platform web applications that work on Linux, Mac and Windows.It particularly focuses on creating console applications, webapplications and micro-services..NET Core 3.1 templates",2,2
6333,texlive-wrapfig,应用,"Allows figures or tables to have text wrapped around them. Doesnot work in combination with list environments, but can be usedin a parbox or minipage, and in twocolumn format. Supports thefloat package.Produces figures which text can flow around",2,0
4651,perl-Sub-Info,系统,This allows to inspect Perl subroutines.Tool for inspecting Perl subroutines,1,1
2944,autocorr-zh,应用,Rules for auto-correcting common Chinese typing errors.Chinese auto-correction rules,2,1
5961,tesseract-langpack-pol,应用,This package contains the fast integer version of the Polish languagetrained models for the Tesseract Open Source OCR Engine.Polish language data for tesseract-tessdata,2,2
3311,linuxdoc-tools,核心,"Linuxdoc-tools is a text formatting suite based on SGML (StandardGeneralized Markup Language), using the LinuxDoc document type.Linuxdoc-tools allows you to produce LaTeX, HTML, GNU info, LyX, RTF,plain text (via groff), and other format outputs from a single SGMLsource.  Linuxdoc-tools is intended for writing technical softwaredocumentation.A text formatting package based on SGML",0,0
3123,libsepol,系统,"Security-enhanced Linux is a feature of the Linux庐 kernel and a numberof utilities with enhanced security functionality designed to addmandatory access controls to Linux.  The Security-enhanced Linuxkernel contains new architectural components originally developed toimprove the security of the Flask operating system. Thesearchitectural components provide general support for the enforcementof many kinds of mandatory access control policies, including thosebased on the concepts of Type Enforcement庐, Role-based AccessControl, and Multi-level Security.libsepol provides an API for the manipulation of SELinux binary policies.It is used by checkpolicy (the policy compiler) and similar tools, as wellas by programs like load_policy that need to perform specific transformationson binary policies such as customizing policy boolean settings.SELinux binary policy manipulation library",1,0
